3	3.370890306463296e+04	0.08677626332816314	319132418324183.25	-2.404865308059041e-08	20077.254121034533
3	3.3697178384084735e+04	0.08668574687405065	319021417214172.1	-2.4375735960691743e-08	20091.22801172043
4	1.056080964180989e+05	0.46731672580969996	319324420244202.44	-2.3483424946253303e-08	12161.08607022865
5	6.937347369469967e+05	0.23520021543198813	319186418864188.6	-2.3889613936386463e-08	223985.62035461367
6	8.897288347870973e+05	0.4686432057048435	319327420274202.75	-2.347459864985441e-08	158383.83625235717
7	1.6529532939199393e+06	0.434027411126353	319252419524195.25	-2.3695305824499326e-08	216080.49827609604
8	9.262708683623526e+06	0.46706390124317104	319270419704197.0	-2.3642326645697437e-08	1788733.1474187174
9	-8.798393150272077e+07	0.4461204982523913	319222419224192.25	-2.3783617733025764e-08	nan
10	-1.8881738117031327e+08	0.4682001935570597	319378420784207.9	-2.3324576981044203e-08	nan
11	1.1382036284195803e+07	0.40337508897997015	319147418474184.75	-2.4004470141958717e-08	3010795.5645758146
12	-8.677802680372814e+06	0.5033818307492536	326899495994959.94	-1.7132533866779799e-09	nan
13	-1.7338429918128625e+07	0.39077230406372854	319255419554195.5	-2.3686475546496493e-08	nan
14	-2.2359161764424548e+07	0.4732108315131007	319285419854198.5	-2.359818189316262e-08	nan
15	9.923940119959363e+07	0.37085265603812273	319237419374193.75	-2.3739459703987157e-08	82307300.91797987
