2.857332184893757e-07	7.031039274276191e-08	1.2287961235672244e-07	0.8	4.465264070034032e-07	0.965	1000000.0	298458.125419826	962970.896295886	40518771.623140946	300672.8583466135	227841.98206523628	326419491194911.94	-3.062764609432314e-09	0.6948718221354868
3.000198794138445e-07	7.031039274276191e-08	1.2287961235672244e-07	0.8	4.465264070034032e-07	0.965	1000000.0	262830.5869406689	765180.6784447605	15924978.648833139	267241.21549293335	195632.96006867485	326608493084930.9	-2.5309211233167897e-09	0.5759639304785606
2.857332184893757e-07	7.382591237990001e-08	1.2287961235672244e-07	0.8	4.465264070034032e-07	0.965	1000000.0	407140.98920365004	860098.3542789735	28461828.373909827	413049.5841851821	276333.9826643998	328801515015150.1	3.595444971788032e-09	0.5432249698384343
2.857332184893757e-07	7.031039274276191e-08	1.2902359297455858e-07	0.8	4.465264070034032e-07	0.965	1000000.0	358472.90072501934	1098626.2253999538	29411961.370683957	362895.87460256525	270282.04380236677	327256499564995.6	-7.121215278345919e-10	0.9385615975819437
2.857332184893757e-07	7.031039274276191e-08	1.2287961235672244e-07	0.8	4.6885272735357343e-07	0.965	1000000.0	219986.33328999768	1182018.7470956151	37360773.021445684	221289.32095260985	185468.6360923046	326851495514955.1	-1.8480261421152601e-09	1.0106838358936132
2.928765489516101e-07	6.679487310562382e-08	1.259516026656405e-07	0.8	4.576895671784883e-07	0.965	1000000.0	203844.19822123693	549078.0041589478	19993034.552600406	205943.9535120977	148655.95032908992	327034497344973.44	-1.3344171197449496e-09	0.45017769953272707
2.8751905110493433e-07	7.206815256133096e-08	1.2364760993395196e-07	0.8	4.493171970471745e-07	0.965	1000000.0	355736.59243487637	900031.4468582411	34022189.159884945	359495.48336476093	254962.787689525	327088497884978.9	-1.1829701743147633e-09	0.7370452812265065
2.7233947387268625e-07	7.118927265204644e-08	1.2633560145425528e-07	0.8	4.5908496220037396e-07	0.965	1000000.0	191144.65173184118	1783419.8876789727	61874861.28915899	191736.9681465677	172641.19076287796	327718504185041.9	5.802230605538403e-10	1.6809264370309318
2.584992711021071e-07	7.16287126066887e-08	1.280635960030217e-07	0.8	4.6536423979885943e-07	0.965	0.5208655477022448	51128.102200055684	2421394.1577342055	27598880.88170941	51222.994979713694	50070.848691386025	327997506975069.75	1.358901758963005e-09	4429557.71852197
2.730091611035207e-07	7.184843258400982e-08	1.289275932774049e-07	0.8	4.6850387859810207e-07	0.965	1000000.0	199626.947543125	1882281.9812113736	36667934.68637383	200719.70233917367	180485.41947963455	327301500015000.1	-5.860834314877545e-10	1.7726671436588377
2.639683834872553e-07	6.998081277678022e-08	1.3079958737190185e-07	0.8	4.753064293297946e-07	0.965	0.5649432915573123	80507.70373973018	1731670.947826768	33844001.57248323	80699.67114649918	76931.0749366917	326734494344943.44	-2.1767006310664693e-09	2722209.623844877
2.5487179860175366e-07	7.15737826123584e-08	1.2631160152996684e-07	0.8	4.924872305367615e-07	0.965	0.5872029042115335	22002.694203868108	2959642.3191584856	10443533.57073007	22049.14789267494	21840.327942941898	327160498604986.06	-9.811186839531432e-10	4920664.124867326
2.3944108865794264e-07	7.220547754715664e-08	1.2495560580767098e-07	0.8	5.154676423034406e-07	0.965	0.9584394464513508	1098.0950205739525	635370.9581713779	577809.0011126265	1100.1858648105913	1096.2004859250767	329194518945189.5	4.684705440221373e-09	426628.7037445792
2.3944108865794275e-07	7.220547754715664e-08	1.341715767344252e-07	0.8	4.819781617781853e-07	0.965	1.412472768439757	270.16715766056154	159870.1443797684	19041.843731694873	274.0554780666008	269.7113680322185	328204509045090.5	1.9357756148792185e-09	104176.47626845451
2.353811098210087e-07	7.084596018748215e-08	1.3074558754225293e-07	0.8	4.890641521236983e-07	0.965	1.6111721230758589	194.35941201288972	106200.89487487263	4664.061637249707	202.8108880026565	194.00436252039884	328903516035160.4	3.8784039270365685e-09	47719.188779043936
2.447881226416367e-07	7.109657828661407e-08	1.3029108897604092e-07	0.8	4.839240837422994e-07	0.965	0.6249769076098607	4577.68183543881	1163561.3215702693	2642372.319042007	4585.626036511528	4559.7428992972955	327151498514985.1	-1.0063452613485318e-09	1819280.6408309566
2.716226992584336e-07	6.993446559406406e-08	1.2356136020604049e-07	0.8	4.765628299256721e-07	0.965	0.5297270828869624	120180.50816409322	1779890.974680713	47329781.872826084	120486.44920415866	112579.02860241117	326830495304953.06	-1.9070016709469956e-09	3020044.0809149067
2.796929535831381e-07	7.046230850833163e-08	1.240769835794245e-07	0.8	4.709362810532443e-07	0.965	0.49674752701182967	203387.28595367706	1091110.9374350044	65299574.11083217	204022.7515639575	171431.7472436156	326644493444934.44	-2.4296873829707853e-09	1789218.6117440017
2.53514330377012e-07	7.093801084204345e-08	1.2873756262688683e-07	0.8	4.806771330700356e-07	0.965	0.6297867092165348	21148.815634306717	1970902.2981810889	12302794.55543709	21185.233587747953	20924.287056886216	328558512585125.9	2.920629024112362e-09	2622340.18693567
2.7096674584776277e-07	7.062087595290225e-08	1.256305099285786e-07	0.8	4.7418323172550807e-07	0.965	0.5084442602449862	134129.73691754995	1800450.9373002057	45967790.633491434	134522.2603593533	124830.15765195759	325618483184831.9	-5.323621023411147e-09	1935237.8060793912
2.578774342446997e-07	7.085872711975815e-08	1.2796079945230977e-07	0.8	4.790536577339038e-07	0.965	0.5962423520525937	38355.368286915465	2294134.274353535	20508399.90163814	38427.23595061439	37724.65411372859	327625503255032.56	3.203687764445074e-10	3804499.9729433227
2.574672181162418e-07	7.201703118965444e-08	1.2214909122376753e-07	0.8	4.814275496678038e-07	0.965	0.5758507104559886	32687.498098447493	1181891.5425440765	15593379.224492537	32756.1629464326	31807.79204706464	327616503165031.6	2.952137582649751e-10	2018975.1928926087
2.623430921445019e-07	7.048986737999878e-08	1.2863696333486827e-07	0.8	4.7683670941429694e-07	0.965	0.5560726574217958	67838.00355357211	2933658.842747194	37025081.068722494	67962.52568629774	66304.7703163604	327211499114991.1	-8.381942914902021e-10	5138226.644571425
2.451730987880976e-07	7.234107926533796e-08	1.3192511995404282e-07	0.8	4.803080888162388e-07	0.965	1.1274358873651928	313.5165131751182	210926.4777613091	60182.59894990627	315.1583055666645	313.0512007025863	327622503225032.25	3.119839239472191e-10	186096.03589658672
2.650102991408496e-07	7.053611901188253e-08	1.2565230014304107e-07	0.8	4.774991446483138e-07	0.965	0.5382124420362734	77532.95616353954	1540003.7741479133	41351109.84973746	77678.60283978855	73816.58967936091	326074487744877.44	-4.035179920980945e-09	2014024.7453237716
