3	3	6e-01	0.6	92328.36383531097	92578.87506388927	34120850.02685168	0.3829885673763415	336745594455944.56	2.5119748144921555e-08	12574.297697536962
3	3	6e-01	0.6	92307.8002506684	92558.25568481215	34113250.55299057	0.3827327240942809	336670593705937.06	2.4921285052791954e-08	12579.900722106539
3	4	6e-01	0.6	79410.0038686292	80028.20498335929	10279890.98677463	0.1305497690426983	327295499954999.56	-6.028865085145678e-10	53877.85808477475
3	5	6e-01	0.6	203740.77222360054	204199.2162367894	90749807.62459564	0.42713753975016133	336847595475954.75	2.5389516121943187e-08	22651.785810235717
3	6	6e-01	0.6	209737.54929635415	211102.22171250125	32444462.208740797	0.23132870846792264	336700594005940.06	2.500068089957864e-08	73372.12132540609
3	7	6e-01	0.6	244675.46757190942	245318.57911256864	93332857.91593736	0.4433017322044716	336844595445954.5	2.5381584101639727e-08	28334.068761596824
3	8	6e-01	0.6	456235.9985083638	460292.8903183834	51764305.348752715	0.2971410512595152	336694593945939.5	2.4984802862119244e-08	145429.05795541545
3	9	6e-01	0.6	821547.4993517213	824023.5517118133	273408793.45969105	0.4484557276165709	336817595175951.75	2.5310189560371485e-08	100723.34712177899
4	3	6e-01	0.6	362334.6498219429	365658.70317493967	39858210.473605566	0.14321544596667335	336484591845918.5	2.4428714806131005e-08	243434.47940856274
4	4	6e-01	0.6	303125.0460782255	304032.48786882806	101560081.15222313	0.3831453214463434	326374490744907.44	-3.189484800999352e-09	43351.67257391366
4	5	6e-01	0.6	420242.59893253975	424768.29893560347	39442679.31325763	0.2333022834635772	336706594065940.6	2.5016558371149723e-08	187931.6558406122
4	6	6e-01	0.6	309113.96272549505	310088.2934501428	98377910.86575738	0.43922349747766565	336619593195932.0	2.478627963470111e-08	39574.033633761064
4	7	6e-01	0.6	475082.0417522398	479266.2152776466	54417143.72370279	0.2735129574733966	327448501485014.9	-1.7460040118401797e-10	163725.1307173079
4	8	6e-01	0.6	957419.2987875227	961711.4401440014	214522546.2504343	0.44474852084090394	336799594995950.0	2.526258684008369e-08	144459.09407828472
4	9	6e-01	0.6	542856.5686933765	543895.8152218405	284107194.8677999	0.29076696835115157	336616593165931.6	2.4778336865532504e-08	81765.87366600361
5	3	6e-01	0.6	341613.12098471407	344948.6199377531	35328739.80636114	0.3860766037305648	327220499204992.06	-8.129769646877437e-10	87858.56913707031
5	4	6e-01	0.6	448962.5029568739	454056.44933284627	40018937.171726845	0.23332619571876045	336676593765937.6	2.493716535410752e-08	206119.2761526134
5	5	6e-01	0.6	745474.7203349236	750784.1427480165	105414592.26653136	0.43909569204426985	336619593195932.0	2.478627963470111e-08	143787.7900309831
5	6	6e-01	0.6	459831.293402384	465153.7575137066	40186697.26555586	0.29137019602231407	336721594215942.1	2.5056249574514376e-08	170769.18726070612
5	7	6e-01	0.6	968806.7281555117	973514.5544795366	200336075.5948136	0.44923356562914435	336868595685956.9	2.54450363082445e-08	150698.60865690847
5	8	6e-01	0.6	878708.6863022175	884005.3202875499	146655999.98511222	0.29079386340245206	336577592775927.75	2.467506798136383e-08	235310.97503559702
5	9	6e-01	0.6	460338.02252876357	463234.8118770977	73614119.50393291	0.4454342500438001	336772594725947.25	2.519117321844847e-08	82238.55001075598
6	3	6e-01	0.6	433423.92802705435	439463.54961850436	31537409.2592171	0.23237237785072568	336742594425944.25	2.511181131861414e-08	221708.21837692446
6	4	6e-01	0.6	848633.391969201	854738.3724519692	118814388.7286008	0.44160843476781453	336589592895929.0	2.470684557155105e-08	163576.67677995056
6	5	6e-01	0.6	491706.012983353	499746.2965388163	30562138.422012266	0.2678100591729965	327337500375003.75	-4.852779052646555e-10	236692.00543743258
6	6	6e-01	0.6	990809.3534795168	996460.4655738844	174709390.5015946	0.41284822633402396	327502502025020.25	-2.3536141048705654e-11	181763.45708325898
6	7	6e-01	0.6	1016956.8010681698	1025035.6488794906	129030401.21693888	0.2906083797880185	336529592295923.0	2.4547934957830324e-08	313138.21034045605
6	8	6e-01	0.6	465582.3726720599	468814.0962626964	67540299.52082336	0.411989071878308	336868595685956.9	2.54450363082445e-08	94478.22786744461
6	9	6e-01	0.6	468020.49330248486	469746.5798952299	127369638.91254868	0.05894459778208499	327385500855008.56	-3.5090502332000863e-10	483080.04094665777
7	3	6e-01	0.6	884524.4496293819	889973.1422543513	144475575.70599756	0.4416212103364797	336601593015930.1	2.4738620895944195e-08	157682.92995418314
