2.9e-07	144641.0705067611	146709.90494123934	10257117.41403706	0.0031605536503431573	-2.3875132433952233e-09	2124343437222040.5
3.045e-07	531.3307600969055	535.6787869261613	65460.17957161014	0.009541029884896295	5.634627187350487e-10	3126647311.4635844
2.7549999999999995e-07	11606063.833202237	11868290.161614371	525287197.6690822	0.3496034464522203	-3.169245430908634e-08	1126994248807232.2
2.8274999999999996e-07	541018.5116608996	547362.7679429145	46677400.29521919	0.0012884803218634255	-3.4514839631025345e-09	1.783741012332414e+17
2.7549999999999995e-07	11607493.714786515	11869752.349810375	525351913.7090075	0.3497326771182392	-3.1575711795907125e-08	1126439031420837.5
2.8637499999999997e-07	87295.48337845605	88241.75283387484	8140499.964025662	0.0032399120004170234	-2.286311109569179e-09	733836774425751.0
2.8637499999999997e-07	87273.83935521563	88219.87419279062	8138481.610227834	0.0032375026886411855	-2.514047283500131e-09	734565015092968.2
2.7912499999999995e-07	-12397036.789780688	-12152118.395991588	615103898.4789566	0.029677187003020612	-7.709511691829016e-10	1.7105052660418458e+17
2.8093749999999996e-07	713268.0128453332	719095.1288008908	88020824.96357273	0.0030978096389288902	-8.718195518800962e-10	5.344777634742751e+16
2.8456249999999996e-07	272246.0050321702	276719.8143589681	16839310.410753276	0.0010435181192907765	-4.119835029328989e-09	6.9183381351985176e+16
2.8093749999999996e-07	711083.713364181	716892.9844618043	87751271.5294694	0.003069436671381186	-3.6882567759239244e-09	5.410752978496573e+16
2.8365624999999994e-07	426174.3051359874	430515.1226202743	42267265.07101035	0.0011289600742450613	-1.528005459786587e-09	1.4395226627695386e+17
2.8184375e-07	528804.3557539585	535205.3424524881	44214888.99151706	0.001672330196393113	-3.6121379311715226e-09	1.0119787670005622e+17
2.8320312499999995e-07	1029672.0271015201	1065262.6739251644	30819085.20211022	0.0011863077524233363	-3.054317838942731e-09	7.794008721558052e+17
2.8365624999999994e-07	425611.22082650015	429946.30299031775	42211419.29739236	0.001124491056669676	-2.7418964431735993e-09	1.447155756892317e+17
2.8297656249999993e-07	605850.3652660602	617068.9251716986	33324369.3356504	0.001241719269720961	-2.0081202118685222e-09	2.4246675983597114e+17
2.8342968749999997e-07	531219.0759061798	537620.0833218577	44617046.240462296	0.0011641713945576314	-1.4606611183045922e-09	2.107246291652425e+17
2.830898437499999e-07	949670.7683628052	979273.5468458855	31415546.42251058	0.001222403985833265	-3.09655324408526e-09	6.223684643783935e+17
2.8331640625e-07	547531.0100674574	555682.2772271206	37325887.19854021	0.0011719521609625029	-3.789768172856887e-09	2.2152130357194358e+17
2.8314648437499996e-07	937932.9827369195	966811.965361595	31400165.379874825	0.0012211755428228185	-7.709511691829016e-10	6.080756730540348e+17
2.8314648437499996e-07	937150.4934734546	966005.3832319451	31373969.166783914	0.0012181217219270222	-1.5364241976263366e-09	6.101091093148012e+17
2.8325976562499994e-07	562852.8188321356	572485.9773173013	33449604.98377714	0.001178418278362416	-3.0796586162110977e-09	2.3203887884977162e+17
2.831748046875e-07	736390.002684134	754306.1476383364	31003517.079368226	0.0012003422286671454	-5.119943091903909e-09	3.8551862199579014e+17
2.831748046875e-07	739903.6500405627	757905.2809670438	31151448.78054402	0.0012176064578984748	-7.457375411931176e-10	3.782476315201237e+17
2.832314453124999e-07	681081.054159505	696009.3163113362	31754450.319591254	0.0011773215932297442	-3.747469034299429e-09	3.4199805284069235e+17
2.8318896484374994e-07	701877.7330532565	717831.2043062208	31581198.248608354	0.001211117079874516	-1.8985761313930807e-09	3.434879771057142e+17
2.8318896484374994e-07	701136.8351867216	717073.4660524525	31547861.327798486	0.0012072857835429282	-2.868528161612595e-09	3.449421478926327e+17
2.8321728515624996e-07	867026.2606362834	891588.9419405066	31471768.769089133	0.001179917391483176	-4.162168425793598e-09	5.5525658806730765e+17
2.83210205078125e-07	943293.5701561201	972647.6883182529	31255999.766377006	0.0011908365390138585	-1.6711450169927105e-09	6.469908360528468e+17
2.831960449218749e-07	688755.2318876551	704096.2261257317	31611377.461624596	0.001211051921862875	-1.6374611033679384e-09	3.3065218808403046e+17
2.8320666503906244e-07	987782.5373057419	1020376.1833261445	30923504.99055339	0.001183288765429615	-3.747469034299429e-09	7.198469600137176e+17
2.8319958496093746e-07	1108489.0239693834	1149801.1881042034	30851494.310515027	0.0011830929140460907	-4.001322239122815e-09	9.105765123169892e+17
2.83196044921875e-07	688407.6132301963	703740.8647817943	31595423.02079443	0.0012092191729282994	-2.1008317810465354e-09	3.313205593089153e+17
2.8319604492187497e-07	688850.0369760514	704193.142855895	31615728.672760062	0.0012115520836781378	-1.5111684475691058e-09	3.304701975932897e+17
2.8320135498046873e-07	1086086.3340987598	1125632.981484261	30913735.530691523	0.001184840836146766	-3.552943095867226e-09	8.708455377457138e+17
2.831978149414062e-07	694880.1554759435	710529.1631535996	31550410.449815404	0.0012044672793509236	-3.4430300459793466e-09	3.403312307515508e+17
2.832004699707031e-07	1105866.8207819075	1146774.054129918	31001348.016059577	0.0011835660354844529	-3.85745488773861e-09	9.053066258706313e+17
2.831986999511718e-07	1120493.6164451581	1162744.7489385316	30835814.139303587	0.0011879132514430158	-2.699693626206312e-09	9.232606361476955e+17
2.831978149414062e-07	694522.3663772776	710163.3164865779	31534165.356573895	0.001202607720953108	-3.916688935772726e-09	3.4103307095899994e+17
2.831978149414062e-07	694413.7518294684	710052.2558912319	31529233.810411297	0.001202043591097427	-4.060574817824514e-09	3.412464874940978e+17
2.8319914245605467e-07	1112343.474602889	1153886.573721595	30896062.834492706	0.0011854761600055444	-3.4092159320243523e-09	9.133061499169772e+17
2.83198257446289e-07	694390.7644095289	710037.1614709812	31511615.445814542	0.001203707169843073	-3.536031685468817e-09	3.402854033672994e+17
2.8319892120361327e-07	1117359.523455863	1159075.9366921587	31045443.167311706	0.0011956503916642576	-7.121215278345919e-10	9.059336755756499e+17
2.8319892120361327e-07	1115833.3056349927	1157492.737808374	31003037.7394936	0.0011907576114639834	-1.9659847791089524e-09	9.109003366454451e+17
2.831984786987304e-07	692209.4345691988	707791.2901534241	31442969.426960316	0.0012043905183900065	-3.4176692273408653e-09	3.377598885178466e+17
2.831988105773925e-07	1119272.342859985	1161369.1526457209	30878548.256346617	0.0011830359296068904	-4.069040094976343e-09	9.287743002022587e+17
2.831989212036132e-07	1116181.5701041848	1157854.0046677613	31012714.145841375	0.0011918729071208132	-1.6795663817907966e-09	9.097640133473638e+17
2.8319875526428215e-07	1121035.5218701956	1163190.7284827468	30932789.330725037	0.0011900054121529904	-2.210424145010632e-09	9.20815100884695e+17
2.8319875526428215e-07	1119810.5872834485	1161919.7316887067	30898989.64929072	0.0011861087829353866	-3.2148330327454954e-09	9.248507489338184e+17
2.831988658905029e-07	1114877.273281331	1156668.0274358804	30857133.894986764	0.0011871669506020662	-2.952968702198125e-09	9.149812569885472e+17
2.8319878292083733e-07	1118141.0369717984	1160219.4923302752	30830243.534776796	0.0011797084056788358	-4.865472281768742e-09	9.321534186504535e+17
2.8319875526428215e-07	1120592.898448094	1162731.46073364	30920576.000458855	0.0011885964032962595	-2.573108435360377e-09	9.222708155412863e+17
2.8319879674911495e-07	1121353.3668990394	1163551.2578980976	30919841.95685906	0.0011888842459423655	-2.471865396161211e-09	9.231002465944788e+17
2.8319879674911495e-07	1120735.40180819	1162910.0380293033	30902802.383511405	0.0011869197871596934	-2.9783038907660814e-09	9.251378933320515e+17
2.831987690925597e-07	1122702.2494170018	1164881.5747414604	31006071.20209895	0.0011961513436289362	-6.701049778352942e-10	9.140587362746693e+17
2.831987898349761e-07	1120965.795920082	1163242.1556078445	30843589.146257207	0.0011889260398516856	-2.4803014636801155e-09	9.224711986625258e+17
2.831987898349761e-07	1121161.4190267248	1163445.1564889473	30848971.753604174	0.0011895485976420436	-2.3200426758610655e-09	9.218275466270944e+17
2.8319877600669855e-07	1119188.3883283187	1161304.7934780393	30860156.16836812	0.0011840468300319124	-3.739009673442555e-09	9.270681384482324e+17
2.831987794637679e-07	1118007.12651821	1160119.5161057375	30799056.98353451	0.0011809790384314294	-4.534870352275377e-09	9.299571249317119e+17
2.8319878637790675e-07	1122558.429030954	1164793.8919740717	30958562.080407586	0.0011942453278220317	-1.1156764709667142e-09	9.167922598483416e+17
2.8319878119230265e-07	1122769.2700155703	1165004.2612080565	30970315.06317218	0.0011941012632233682	-1.1577338783175537e-09	9.173513742254444e+17
2.8319878119230265e-07	1123263.5580877417	1165517.1428175932	30983949.438226733	0.001195679031447538	-7.541419297569807e-10	9.15737731095678e+17
2.83198784649372e-07	1119495.0004342524	1161638.045220571	30857950.35770228	0.0011862294074587575	-3.172586756489577e-09	9.24177972712699e+17
