2.8333e-07	7.0833e-08	1.5937e-07	0.8	4.958275e-07	1	0.5388130025734785	500000	3601382.026055255	500000	328480511805118.06	2.703809759085666e-09	5774736.489958303
2.974965e-07	7.0833e-08	1.5937e-07	0.8	4.958275e-07	1	0.49201321527016867	500000	1309080.8588972425	500000	326680493804938.06	-2.3284759546461756e-09	2387242.5465222527
2.8333e-07	7.437465e-08	1.5937e-07	0.8	4.958275e-07	1	1000000.0	500000	2454346.3340251483	500000	327616503165031.6	2.952137582649751e-10	2.4500720774199527
2.8333e-07	7.0833e-08	1.673385e-07	0.8	4.958275e-07	1	0.5347378936131469	500000	5821291.093374739	500000	327994506945069.5	1.350535915401348e-09	10496288.305239739
2.8333e-07	7.0833e-08	1.5937e-07	0.8400000000000001	4.958275e-07	1	0.5388277657318157	500000	3601414.9176690113	500000	328483511835118.4	2.712150865628834e-09	5769415.974505989
2.8333e-07	7.0833e-08	1.5937e-07	0.8	5.20618875e-07	1	0.5285616272288993	500000	4385553.342461254	500000	326560492604926.06	-2.6659341641211876e-09	7197743.549602824
2.8899660000000006e-07	6.729134999999999e-08	1.625574e-07	0.8160000000000001	5.057440499999998e-07	1	0.5400746146410922	500000	1159414.4969281272	500000	326587492874928.75	-2.5899844452683527e-09	1877240.1986029975
2.8757995000000007e-07	6.9062175e-08	1.6176054999999997e-07	0.8120000000000002	5.032649124999998e-07	1	0.5355735359961635	500000	3377864.102407981	500000	326377490774907.75	-3.1810357010819194e-09	5151463.768338279
2.7086348e-07	7.012467000000001e-08	1.6351362000000004e-07	0.8208000000000002	5.087190149999999e-07	1	0.5785619246812301	500000	2160022.8319544843	500000	328420511205112.06	2.5369556268740366e-09	3282500.926613127
2.77521735e-07	7.030175250000002e-08	1.6247771500000003e-07	0.8156000000000002	5.0549613625e-07	1	0.5499674287701056	500000	1714255.4385909482	500000	327814505145051.44	8.483050887088639e-10	3072472.5619396963
2.8333e-07	7.0833e-08	1.6335425e-07	0.8	5.082231875e-07	1	0.5330165336069027	500000	3232020.3951968034	500000	327370500705007.06	-3.928923160044619e-10	6044948.707937694
2.8333e-07	7.0833e-08	1.6335425e-07	0.8	4.958275e-07	1	0.5412349703043006	500000	2352108.29010418	500000	329071517715177.1	4.344071577594091e-09	2979616.7408823804
2.8333e-07	7.0833e-08	1.6335425e-07	0.8200000000000001	4.958275e-07	1	0.5409537667669284	500000	2351700.866471221	500000	329014517145171.5	4.186130499431355e-09	3062055.8316481737
2.85454975e-07	6.99475875e-08	1.64549525e-07	0.806	4.995462062499999e-07	1	0.546060751765287	500000	3898051.1464383975	500000	327901506015060.1	1.0911188366991958e-09	6970527.882962223
2.9041325e-07	7.0833e-08	1.6335425e-07	0.8	4.958275e-07	1	0.5221666042296171	500000	3019678.00690451	500000	327109498094980.94	-1.1240876438589678e-09	5638664.922850165
2.870132899999999e-07	7.047883499999998e-08	1.6542606000000007e-07	0.8104000000000002	5.022732574999999e-07	1	0.5339906408846277	500000	2761605.2710284195	500000	328141508415084.1	1.7602823580806914e-09	4860868.946939772
2.884866059999999e-07	7.033716899999997e-08	1.6625478400000004e-07	0.7865600000000004	5.048515605e-07	1	0.5310926221068119	500000	1952932.3084070827	500000	327736504365043.6	6.305004039153242e-10	3648077.1448994214
2.871974544999999e-07	7.046112674999997e-08	1.655296505e-07	0.7949200000000004	5.02595545375e-07	1	0.5330698673502597	500000	2587694.7567853187	500000	328141508415084.1	1.7602823580806914e-09	4562625.953054956
2.8461915149999996e-07	7.070904225e-08	1.6407938350000004e-07	0.81164	4.98083515125e-07	1	0.5400508792394361	500000	4930477.429073825	500000	328684513845138.5	3.2706581444033483e-09	7371223.137207576
2.838456606000001e-07	7.07834169e-08	1.6364430340000003e-07	0.7966559999999998	4.9672990605e-07	1	0.5437504292419915	500000	3238542.6292886715	500000	328909516095161.0	3.8950431060097666e-09	4397169.832361461
2.862213826499999e-07	7.055498047499998e-08	1.6498062085000006e-07	0.8069640000000001	5.008874196374999e-07	1	0.5343958114113423	500000	3933787.0842719274	500000	328429511295113.0	2.5619876332228253e-09	6455583.90905719
