2.8333e-07	7.0833e-08	1.5937e-07	0.822	5.0209e-07	0.92	1000000.0	500000	425001.7145040207	422777.6195863032	326926496264962.6	-1.6374611033679384e-09	0.0004017556964524768
2.974965e-07	7.0833e-08	1.5937e-07	0.822	5.0209e-07	0.92	1000000.0	500000	63871.731089450885	62563.93969013545	327112498124981.25	-1.1156764709667142e-09	6.166017680853251e-05
2.8333e-07	7.437465e-08	1.5937e-07	0.822	5.0209e-07	0.92	0.5231877326629474	500000	462320.9740033351	457171.52373049944	325906486064860.6	-4.50944926666841e-09	585.0932840533194
2.8333e-07	7.0833e-08	1.673385e-07	0.822	5.0209e-07	0.92	0.5845375631895807	500000	551014.0834499381	500000	326656493564935.6	-2.395947761446816e-09	800.5565350695009
2.8333e-07	7.0833e-08	1.5937e-07	0.822	5.271945e-07	0.92	1000000.0	500000	90957.93674159238	90326.32242675815	327151498514985.1	-1.0063452613485318e-09	8.882413700345897e-05
2.6916349999999995e-07	7.260382499999999e-08	1.6335425000000003e-07	0.822	5.146422499999999e-07	0.92	0.604888541862597	500000	97793.27120122167	96286.28080608163	325405481054810.56	-5.92669597187478e-09	79.46267167437094
2.7624674999999997e-07	7.34892375e-08	1.6534637500000004e-07	0.822	4.832616249999999e-07	0.92	0.5713296529596077	500000	218558.13296667594	216948.40709303872	328882515825158.25	3.820162019536758e-09	284.65330186301
2.727051249999999e-07	7.481735625000001e-08	1.6833456250000003e-07	0.822	4.989519375e-07	0.92	0.5731951279532401	500000	147796.75900083542	145633.3895447174	328627513275132.75	3.1123448850288456e-09	210.87394244268376
2.886424375e-07	7.415329687500001e-08	1.6684046874999998e-07	0.822	4.7855453125e-07	0.92	0.5176233562911406	500000	418949.7734859134	413951.27155916736	325333480334803.4	-6.13073087733705e-09	379.3805699685343
2.9306946875000013e-07	7.16077359375e-08	1.6111310937499998e-07	0.822	4.840461406249998e-07	0.92	1000000.0	500000	80259.95712458479	79691.88049393179	327109498094980.94	-1.1240876438589678e-09	7.797964312637177e-05
2.7779621093749996e-07	7.4014951171875e-08	1.6652919921875002e-07	0.822	4.952254882812499e-07	0.92	0.5474610897057767	500000	311790.27956045006	309548.595619693	327499501995019.94	-3.192729301282013e-11	567.4578303328959
2.903025742187501e-07	7.31987115234375e-08	1.6469270898437498e-07	0.822	5.057183847656251e-07	0.92	1000000.0	500000	369101.0097919827	366982.9156928403	327262499624996.25	-6.953144456336634e-10	0.000364498915896617
2.797607060546875e-07	7.341660600585938e-08	1.651829584960938e-07	0.822	4.888758149414062e-07	0.92	0.5463501054551773	500000	415257.3271988214	411930.6396324371	327448501485014.9	-1.7460040118401797e-10	756.5451945896361
2.734660209960937e-07	7.216630671386719e-08	1.6236986010742192e-07	0.822	5.15586120361328e-07	0.92	0.5822437492821625	500000	257896.22964036197	255528.22024054968	326893495934959.4	-1.7300978165981377e-09	415.2772670763649
2.7726012512207027e-07	7.266305425415039e-08	1.634875122680664e-07	0.822	5.06328223083496e-07	0.92	0.5789801858147066	500000	414008.4732582567	411115.50257380685	326560492604926.06	-2.6659341641211876e-09	618.145116253097
2.84044204650879e-07	7.162870395812989e-08	1.611602861633301e-07	0.822	5.044665307312011e-07	0.92	1000000.0	500000	145164.7635526258	143933.24768771484	327253499534995.4	-7.205253000480488e-10	0.00014305460090144388
2.793582093658447e-07	7.341838936843872e-08	1.6518697095489505e-07	0.822	4.975357488937377e-07	0.92	0.5527664717785464	500000	424270.2304377408	420375.5082835955	326536492364923.6	-2.7334555695920814e-09	657.9596167019466
2.765245202713013e-07	7.079087481422425e-08	1.7122797085952764e-07	0.822	4.953248934593198e-07	0.92	0.6181714177919599	500000	254356.20623647922	253265.52376328962	325879485794857.94	-4.585716735943505e-09	269.61650046226856
2.816286300678253e-07	7.347870620355606e-08	1.6233449271488193e-07	0.822	5.003987233648299e-07	0.92	0.5296296263691119	500000	481226.14022517134	477286.2838672334	325573482734827.4	-5.450965477872053e-09	499.4681030162213
2.8154535302734377e-07	7.21248030029297e-08	1.6626072924804688e-07	0.822	4.954829074707031e-07	0.92	0.5474634902654116	500000	542157.8235636724	500000	326182488824888.25	-3.730550468193998e-09	719.9645613689291
2.8134410468292234e-07	7.212569468421937e-08	1.6626273547744751e-07	0.822	4.998128744468688e-07	0.92	0.5479419215349175	500000	514451.7240410168	500000	325708484084840.9	-5.06903767927551e-09	553.6529406996848
2.802950625610351e-07	7.17480271270752e-08	1.6541300613403322e-07	0.822	5.04209111541748e-07	0.92	1000000.0	500000	245883.60033002563	244478.90987367881	326962496624966.25	-1.5364241976263366e-09	0.00023387380253743267
2.8333e-07	7.2603825e-08	1.6335425e-07	0.822	5.0209e-07	0.92	0.5483506536738739	500000	514845.8966208729	500000	325303480034800.4	-6.215772078142364e-09	427.2467560659105
