486.0	276.4800000000001	200.0	199448494484944.84	294978449784497.9	247213472134721.38	0.38642697938198556	0.09924700647940432	95529955299553.03
486.0	311.04	200.0	195073450734507.34	289938399383993.9	242505925059250.62	0.3911861065922761	0.10687832028420347	94864948649486.53
486.0	345.6	200.0	190806908069080.7	284551845518455.2	237679376793767.94	0.3944176340159124	0.11470254462384516	93744937449374.5
486.0	380.16	200.0	189609896098961.0	280306303063030.62	234958099580995.8	0.38601098291912406	0.11911395464855251	90696406964069.62
486.0	414.71999999999997	200.0	188405884058840.6	276295262952629.53	232350573505735.06	0.378261940858173	0.12334096489730745	87889378893788.94
522.0	276.4800000000001	200.0	188384883848838.5	286392863928639.3	237388873888738.9	0.4128583554667178	0.08666780463668539	98007980079800.81
522.0	311.04	200.0	187390873908739.1	282325823258232.6	234858348583485.88	0.40422216166502034	0.09107385603542484	94934949349493.53
522.0	345.6	200.0	185070350703507.03	278619286192861.94	231844818448184.5	0.4034980644187326	0.09632089649782416	93548935489354.9
522.0	380.16	200.0	183246832468324.7	324515245152451.5	253881038810388.1	0.5564354602693807	0.057952293999257554	141268412684126.8
522.0	414.71999999999997	200.0	182620326203262.03	269302193021930.25	225961259612596.12	0.3836138414491126	0.10656511835298466	86681866818668.22
558.0	276.4800000000001	200.0	187947379473794.75	314557645576455.75	251252512525125.25	0.5039164179104476	0.03235856574709839	126610266102661.0
558.0	311.04	200.0	183152331523315.25	313906639066390.7	248529485294852.97	0.5261118510262466	0.03742677520170795	130754307543075.44
558.0	345.6	200.0	179582295822958.22	312769127691276.94	246175711757117.56	0.5410234458861799	0.04180771460816679	133186831868318.72
558.0	380.16	200.0	175777757777577.78	266796167961679.62	221286962869628.7	0.41131392922467547	0.08813167017594131	91018410184101.84
558.0	414.71999999999997	200.0	177069270692706.94	263975139751397.5	220522205222052.22	0.3940912388898965	0.0895550683325379	86905869058690.56
594.0	276.4800000000001	200.0	177996779967799.7	304435544355443.56	241216162161621.62	0.5241720258484435	0.022073381174105233	126438764387643.88
594.0	311.04	200.0	177587275872758.72	303417034170341.75	240502155021550.25	0.5231959700581811	0.023488058429616876	125829758297583.03
594.0	345.6	200.0	174213242132421.3	302041520415204.1	238127381273812.72	0.5368062992125984	0.028193247242679298	127828278282782.81
594.0	380.16	200.0	170674706747067.47	301698516985169.9	236186611866118.7	0.5547469824935406	0.03203853419454794	131023810238102.4
594.0	414.71999999999997	200.0	167524675246752.47	300869008690086.9	234196841968419.7	0.5693686230889281	0.035980906840422544	133344333443334.4
630.0	276.4800000000001	200.0	176887268872688.72	295762457624576.25	236324863248632.5	0.5030160056702176	0.00338671165230664	118875188751887.53
630.0	311.04	200.0	171521715217152.2	404463044630446.3	287992379923799.25	0.8088454613796683	-0.10518745614407443	232941329413294.12
630.0	345.6	200.0	169250192501925.03	293203932039320.4	231227062270622.7	0.5360693437878081	0.014099235388618125	123953739537395.34
630.0	380.16	200.0	165711657116571.16	402853028530285.3	284282342823428.25	0.834175520922191	-0.09739118071634356	237141371413714.16
630.0	414.71999999999997	200.0	162624626246262.47	292041920419204.2	227333273332733.3	0.5692844354707453	0.022281647099326285	129417294172941.72
666.0000000000001	276.4800000000001	200.0	168686686866868.66	390175901759017.6	279431294312943.12	0.792642840655123	-0.12075130757978703	221489214892148.97
666.0000000000001	311.04	200.0	166901669016690.16	389244892448924.5	278073280732807.3	0.7995849973298139	-0.11773450623098625	222343223432234.34
666.0000000000001	345.6	200.0	164266142661426.62	388051380513805.1	276158761587615.88	0.8103499471313315	-0.11348143835007396	223785237852378.5
666.0000000000001	380.16	200.0	160888608886088.88	285801358013580.1	223344983449834.5	0.5592816422292641	0.0038433656518019332	124912749127491.25
