2.5e-07	6.25e-08	6.25e-08	2.2536694034895865e-08	0.1611547711646953	2.421428716930013e-10
2.5e-07	6.25e-08	1.015625e-07	5.8664255264909025e-08	0.21661990923051858	3.5547538117080685e-61
2.5e-07	6.25e-08	1.40625e-07	9.302792955467051e-08	0.2612695340649384	1.197599630983705e-151
2.5e-07	6.25e-08	1.796875e-07	1.2365854831876694e-07	0.2806451357116237	6.437193590407068e-267
2.5e-07	6.25e-08	2.1875e-07	1.4989141580183434e-07	0.26580948876008226	0.0
2.5e-07	7.5e-08	6.25e-08	4.505196004079047e-08	0.1766800158621562	9.728593157607844e-37
2.5e-07	7.5e-08	1.015625e-07	8.712575032745468e-08	0.23827436472749738	3.2337100069011928e-133
2.5e-07	7.5e-08	1.40625e-07	1.304809745503933e-07	0.2981899652143153	5.188057273509931e-297
2.5e-07	7.5e-08	1.796875e-07	3.406447000478329e-08	0.03278616185685285	2.2786852465114365e-22
2.5e-07	7.5e-08	2.1875e-07	7.267769748284769e-08	0.03157952478807037	5.506030614782123e-94
2.5e-07	8.75e-08	6.25e-08	6.700637202482684e-08	0.17787066654772374	1.7920641002377702e-79
2.5e-07	8.75e-08	1.015625e-07	1.1551202201954866e-07	0.24212031514733987	3.9075747752929406e-233
2.5e-07	8.75e-08	1.40625e-07	4.031309737140079e-08	0.03253649730980221	1.9085182911356834e-30
2.5e-07	8.75e-08	1.796875e-07	6.854462490810248e-08	0.03152217237548449	7.579593452461151e-84
2.5e-07	8.75e-08	2.1875e-07	1.0877540485193362e-07	0.029792510673360896	8.504990237018078e-208
2.5e-07	1e-07	6.25e-08	8.983796507954247e-08	0.16162342708798383	1.007642206771304e-141
2.5e-07	1e-07	1.015625e-07	1.4339416871911784e-07	0.22171620325982735	0.0
2.5e-07	1e-07	1.40625e-07	8.544463692683784e-09	0.15558612673722252	0.008388695755740076
2.5e-07	1e-07	1.796875e-07	9.174741828027628e-08	0.03054423676526377	1.8048257664874947e-148
2.5e-07	1e-07	2.1875e-07	1.5890443141586e-07	0.02823165718918453	0.0
2.5e-07	1.125e-07	6.25e-08	1.1440350110459503e-07	0.12152449100739626	5.2483000891903754e-229
2.5e-07	1.125e-07	1.015625e-07	1.7447992380769927e-07	0.16841620933658377	0.0
2.5e-07	1.125e-07	1.40625e-07	1.3130510497838288e-07	0.029236459584894008	9.089642842619202e-302
2.5e-07	1.125e-07	1.796875e-07	7.45608043961048e-08	0.27746832884948147	7.379814797201374e-98
2.5e-07	1.125e-07	2.1875e-07	9.557032084294739e-08	0.34640820699762304	7.433735026468787e-160
2.5555555555555553e-07	6.388888888888888e-08	6.388888888888888e-08	5.782070392378888e-09	0.16070460828024027	0.04219384797062596
2.5555555555555553e-07	6.388888888888888e-08	1.0381944444444444e-07	4.258011056283177e-08	0.21622353907738578	6.898009859075304e-33
2.5555555555555553e-07	6.388888888888888e-08	1.4375e-07	7.757043693003012e-08	0.26093778186104843	7.7186474891803125e-106
2.5555555555555553e-07	6.388888888888888e-08	1.8368055555555553e-07	1.0840000192011939e-07	0.2797255358355155	2.082524847985299e-205
2.5555555555555553e-07	6.388888888888888e-08	2.236111111111111e-07	1.3516495008031716e-07	0.26517933890755635	1.118693e-318
2.5555555555555553e-07	7.666666666666665e-08	6.388888888888888e-08	2.8629816538329758e-08	0.17617311850394926	1.015958452029483e-15
2.5555555555555553e-07	7.666666666666665e-08	1.0381944444444444e-07	7.142594029288794e-08	0.2376034280208589	5.634499009599511e-90
2.5555555555555553e-07	7.666666666666665e-08	1.4375e-07	1.1545426190322976e-07	0.29727250513733605	8.180530220907814e-233
2.5555555555555553e-07	7.666666666666665e-08	1.8368055555555553e-07	1.2962828729127198e-08	0.033966210406451085	4.092431361904549e-05
2.5555555555555553e-07	7.666666666666665e-08	2.236111111111111e-07	5.684236475375924e-08	0.03188836921383857	2.368470112501276e-58
2.5555555555555553e-07	8.944444444444443e-08	6.388888888888888e-08	5.1045374896279415e-08	0.17751638060121347	9.656150302690272e-47
2.5555555555555553e-07	8.944444444444443e-08	1.0381944444444444e-07	1.0046179158819463e-07	0.24185393602304778	1.1418985790576499e-176
2.5555555555555553e-07	8.944444444444443e-08	1.4375e-07	1.4795255441408937e-07	0.30591318918669624	0.0
2.5555555555555553e-07	8.944444444444443e-08	1.8368055555555553e-07	5.2858320126421526e-08	0.032062051124806236	9.315478048725614e-51
2.5555555555555553e-07	8.944444444444443e-08	2.236111111111111e-07	6.78896577956625e-08	0.031291905012476064	2.684129214174402e-82
2.5555555555555553e-07	1.0222222222222222e-07	6.388888888888888e-08	7.41564685114724e-08	0.16110865398791094	4.748386445121555e-97
2.5555555555555553e-07	1.0222222222222222e-07	1.0381944444444444e-07	1.2863508772349238e-07	0.22133882806251692	7.842828419994641e-289
2.5555555555555553e-07	1.0222222222222222e-07	1.4375e-07	4.4329754762778985e-08	0.032308853096774025	2.3526987136157927e-36
2.5555555555555553e-07	1.0222222222222222e-07	1.8368055555555553e-07	1.0139987413887144e-07	0.0304395143046967	7.37804807261123e-181
2.5555555555555553e-07	1.0222222222222222e-07	2.236111111111111e-07	5.3361603946515313e-08	0.20430237476584712	6.995412377739923e-51
2.5555555555555553e-07	1.15e-07	6.388888888888888e-08	9.91408336788765e-08	0.12126166409848732	2.1784973240484902e-172
2.5555555555555553e-07	1.15e-07	1.0381944444444444e-07	1.6029119511435062e-07	0.1682177255590052	0.0
2.5555555555555553e-07	1.15e-07	1.4375e-07	1.1627495675072165e-07	0.0294839115002462	4.0314810192551883e-237
2.5555555555555553e-07	1.15e-07	1.8368055555555553e-07	1.733519623919011e-07	0.027596714853766465	0.0
2.5555555555555553e-07	1.15e-07	2.236111111111111e-07	1.9355785581429433e-07	0.02716459997830884	0.0
2.611111111111111e-07	6.527777777777777e-08	6.527777777777777e-08	1.0433661124970884e-08	0.1609793178889598	0.0020685016768658532
2.611111111111111e-07	6.527777777777777e-08	1.0607638888888888e-07	2.5734564123923612e-08	0.21437766424203003	6.705167848818463e-13
2.611111111111111e-07	6.527777777777777e-08	1.4687499999999997e-07	6.139728653327644e-08	0.25885240504055795	8.47086170998869e-67
2.611111111111111e-07	6.527777777777777e-08	1.876736111111111e-07	9.278368291468015e-08	0.2779716031024865	7.827476061850286e-151
