2.8e-07	0.6	1.0	4.3955511626604375e-08	0.2809912066623423	7.671914993128749e-35
2.8e-07	0.6	1.1724999999999999	1.5534080750723692e-07	0.480622200794245	0.0
2.8e-07	0.6	1.345	9.181374927005657e-08	0.3250765503376465	1.1802566139046075e-147
2.8e-07	0.6	1.5175	1.1327953968739396e-07	0.32720646564506833	3.9421743841455703e-224
2.8e-07	0.6	1.69	1.318966708281738e-07	0.3186437219959667	1.9548832943573382e-303
2.8e-07	0.675	1.0	7.164196381142702e-08	0.2922156245181107	2.0128586186845336e-90
2.8e-07	0.675	1.1724999999999999	9.907066347588547e-08	0.32453400915631136	1.0169739440777174e-171
2.8e-07	0.675	1.345	1.2551267403871653e-07	0.34825034956091455	7.529383280818505e-275
2.8e-07	0.675	1.5175	1.5021899269865123e-07	0.3567046982223201	0.0
2.8e-07	0.675	1.69	1.709560164377255e-07	0.3511674263927344	0.0
2.8e-07	0.75	1.0	9.57393678931926e-08	0.28554815946282974	1.6806955339581987e-160
2.8e-07	0.75	1.1724999999999999	1.2774052405432065e-07	0.3246109781374675	1.1089118059326893e-284
2.8e-07	0.75	1.345	1.5661647816877435e-07	0.3530620284157047	0.0
2.8e-07	0.75	1.5175	1.8324293558684126e-07	0.3664793352873163	0.0
2.8e-07	0.75	1.69	2.06225905010624e-07	0.3640192108128012	0.0
2.8e-07	0.825	1.0	1.2348141167749208e-07	0.2663577036096067	3.519638968594466e-266
2.8e-07	0.825	1.1724999999999999	1.5569896714108213e-07	0.304255580876581	0.0
2.8e-07	0.825	1.345	1.87419705740872e-07	0.33775640476420515	0.0
2.8e-07	0.825	1.5175	7.779798936606025e-08	0.0314326575861832	2.2605566726096808e-107
2.8e-07	0.825	1.69	7.761736506133704e-08	0.03110663032945398	6.87613210023966e-107
2.8e-07	0.9	1.0	1.5237818514341546e-07	0.22042772105215222	0.0
2.8e-07	0.9	1.1724999999999999	1.8805497046897204e-07	0.26204463051962074	0.0
2.8e-07	0.9	1.345	1.1097292667490761e-07	0.029775915291173172	3.4719155417920656e-216
2.8e-07	0.9	1.5175	1.1259384588282708e-07	0.030194388182742248	1.783943250891706e-222
2.8e-07	0.9	1.69	1.6204552127048288e-07	0.02800269375174101	0.0
2.875e-07	0.6	1.0	1.2722835808062788e-07	0.47838705433495604	3.0327114628016133e-282
2.875e-07	0.6	1.1724999999999999	1.3812896724573246e-07	0.48016363420515396	0.0
2.875e-07	0.6	1.345	7.319253800543692e-08	0.32398323870784546	2.8011511492816883e-94
2.875e-07	0.6	1.5175	9.452303836982616e-08	0.32541857342504044	2.0065968816254572e-156
2.875e-07	0.6	1.69	1.134902871546432e-07	0.31535241384156687	5.616845989349823e-225
2.875e-07	0.675	1.0	5.069061982678151e-08	0.2891469937106194	6.662778897296793e-46
2.875e-07	0.675	1.1724999999999999	8.043687911807412e-08	0.3239806317062787	1.298725078535959e-113
2.875e-07	0.675	1.345	1.0701998811390282e-07	0.3470028395962093	3.771534874117055e-200
2.875e-07	0.675	1.5175	1.31860750420861e-07	0.35542587043724266	3.185293838111403e-303
2.875e-07	0.675	1.69	1.5369435308912593e-07	0.34989808879943146	0.0
2.875e-07	0.75	1.0	7.753523738617802e-08	0.28552769398797073	1.0507424927873059e-105
2.875e-07	0.75	1.1724999999999999	1.0955827491582983e-07	0.32401448636942953	9.927199104535184e-210
2.875e-07	0.75	1.345	1.3939598362485338e-07	0.35319170984455955	0.0
2.875e-07	0.75	1.5175	1.6550354464938838e-07	0.36497797729066533	0.0
2.875e-07	0.75	1.69	1.8925121406741079e-07	0.3634343597200444	0.0
2.875e-07	0.825	1.0	1.054072023465241e-07	0.2635884664836079	2.562567149579249e-194
2.875e-07	0.825	1.1724999999999999	1.386623935933507e-07	0.3032263585349916	0.0
2.875e-07	0.825	1.345	1.698549503271759e-07	0.3345146389591898	0.0
2.875e-07	0.825	1.5175	1.984740654456879e-07	0.35043943167714126	0.0
2.875e-07	0.825	1.69	8.574972819431788e-08	0.03076633345011383	5.663785113151484e-130
2.875e-07	0.9	1.0	1.3593815986973373e-07	0.217719549220934	2.08e-322
2.875e-07	0.9	1.1724999999999999	1.7140330865119088e-07	0.2586793415958835	0.0
2.875e-07	0.9	1.345	9.521627596202118e-08	0.030358286925237964	9.7119860950014e-160
2.875e-07	0.9	1.5175	9.566075001831658e-08	0.030313126178815427	3.2571798891450545e-161
2.875e-07	0.9	1.69	1.2456238864155364e-07	0.02909807581498842	8.452950065473671e-272
2.9500000000000003e-07	0.6	1.0	1.1071918585729463e-07	0.4786801311165389	5.296056755634205e-214
2.9500000000000003e-07	0.6	1.1724999999999999	1.2181202949348886e-07	0.4801674349599957	8.240800600713061e-259
2.9500000000000003e-07	0.6	1.345	1.3575325752203571e-07	0.48055403543864283	3.454e-321
2.9500000000000003e-07	0.6	1.5175	1.5144699049973465e-07	0.4744216415293326	0.0
2.9500000000000003e-07	0.6	1.69	1.685287180604386e-07	0.4626433019767725	0.0
2.9500000000000003e-07	0.675	1.0	1.3026256306146207e-07	0.4786948926193232	8.126109401917564e-296
2.9500000000000003e-07	0.675	1.1724999999999999	1.427534531396793e-07	0.4810669253027185	0.0
2.9500000000000003e-07	0.675	1.345	8.959752178035638e-08	0.34678082956473555	1.2143565380993105e-140
2.9500000000000003e-07	0.675	1.5175	1.144110086518155e-07	0.35398921058085053	1.4272597236734337e-228
2.9500000000000003e-07	0.675	1.69	1.368117044848855e-07	0.34709721271857574	0.0
2.9500000000000003e-07	0.75	1.0	1.4850898960582892e-07	0.46472839413717676	0.0
