200.00000000000006	414.72	200.00000000000003	292817928179281.75	372598725987259.9	332708327083270.8	0.23979200793495756	0.27804647959755113	79780797807978.12
221.42857142857147	414.72	200.00000000000003	274425744257442.56	354946549465494.6	314686146861468.6	0.25587654878083654	0.26757670464344013	80520805208052.06
242.85714285714292	414.72	200.00000000000003	260021600216002.16	342510425104251.0	301266012660126.56	0.2738072713874587	0.2559552932801795	82488824888248.84
264.28571428571433	414.72	200.00000000000003	247617476174761.75	331374313743137.44	289495894958949.6	0.28931960358281544	0.24479776723813162	83756837568375.69
285.7142857142857	414.72	200.00000000000003	237317373173731.75	322682226822268.25	279999799998000.0	0.30487469508601883	0.2331556275631373	85364853648536.5
307.1428571428572	414.72	200.00000000000003	228229282292822.94	314818148181481.8	271523715237152.38	0.3188998272693456	0.22182598505676276	86588865888658.88
328.5714285714286	414.72	200.00000000000003	226097260972609.72	307554075540755.4	266825668256682.56	0.3052810289967506	0.20756740827677023	81456814568145.66
350.00000000000006	414.72	200.00000000000003	213257132571325.7	301454014540145.4	257355573555735.53	0.34270437881042776	0.19955153187289043	88196881968819.69
371.4285714285715	414.72	200.00000000000003	207217072170721.7	297161971619716.2	252189521895218.94	0.35665597354344203	0.18755705854971444	89944899448994.5
392.85714285714295	414.72	200.00000000000003	201661016610166.1	292125921259212.6	246893468934689.38	0.36641270844218715	0.17647143830630135	90464904649046.53
414.2857142857144	414.72	200.00000000000003	196488964889648.88	287701877018770.2	242095420954209.53	0.3767643013222193	0.1654547218301688	91212912129121.31
435.7142857142858	414.72	200.00000000000003	192008920089200.88	284329843298433.0	238169381693816.94	0.3876271691712119	0.15385656429708294	92320923209232.12
457.1428571428572	414.72	200.00000000000003	187728877288772.88	280273802738027.38	234001340013400.12	0.39548886961055396	0.1431886552735726	92544925449254.5
478.5714285714286	414.72	200.00000000000003	183752837528375.28	277197771977719.78	230475304753047.53	0.4054444555327522	0.13209174167411164	93444934449344.5
500.00000000000006	414.72	200.00000000000003	180040800408004.06	273477734777347.78	226759267592675.94	0.4120534316470937	0.12181576452188797	93436934369343.72
