2.8333e-07	7.0833e-08	1.5937e-07	0.8	4.958275e-07	1	0.5406926126354362	500000	4205699.1840766985	500000	328870515705157.06	3.786877589964281e-09	5838862.857566136
2.974965e-07	7.0833e-08	1.5937e-07	0.8	4.958275e-07	1	0.4910438251249203	500000	1355923.6015202545	500000	323530462304623.06	-1.126971631355153e-08	217746.14426028027
2.8333e-07	7.437465e-08	1.5937e-07	0.8	4.958275e-07	1	0.5178610563241841	500000	2917765.2726518414	500000	332512552125521.25	1.3778420446660214e-08	126434.47481454321
2.8333e-07	7.0833e-08	1.673385e-07	0.8	4.958275e-07	1	0.5468063779474438	500000	7516786.293859618	500000	330418531185311.9	8.060608937977408e-09	3748406.712867577
2.8333e-07	7.0833e-08	1.5937e-07	0.8400000000000001	4.958275e-07	1	0.5406186312355995	500000	4205507.3574592015	500000	328855515555155.56	3.7452686370283375e-09	5876112.362304026
2.8333e-07	7.0833e-08	1.5937e-07	0.8	5.20618875e-07	1	0.5174093147183078	500000	5278362.656362686	500000	324190468904689.06	-9.38192443960781e-09	1754399.8441929857
2.8899660000000006e-07	6.729134999999999e-08	1.625574e-07	0.8160000000000001	5.057440499999998e-07	1	0.5253492180993821	500000	1189808.259181066	500000	324220469204692.06	-9.296298336423674e-09	402146.4200884818
2.7143014e-07	6.941634e-08	1.6383236000000002e-07	0.8224	5.097106699999997e-07	1	0.5759834518376654	500000	6533418.415128975	500000	328255509555095.56	2.077792246021845e-09	10404747.95396286
2.5839696e-07	6.870800999999999e-08	1.6606354000000002e-07	0.8336000000000001	5.166522549999996e-07	1	0.632104015309189	500000	966550.7505350484	500000	328573512735127.4	2.962313234789904e-09	1282965.0585259255
2.72903456e-07	7.3807986e-08	1.61154944e-07	0.8089600000000001	5.013807680000001e-07	1	0.5487650981009775	500000	3282439.3529152256	500000	332641553415534.1	1.4128309828924007e-08	110414.79737221288
