3	1	5.057694156139161e-01	87941.47807340142	1205457.7544879552	137839444.82583332	87997.62049927542	81962.1150344894	327247499474994.75	-7.373333067232882e-10	2300960.320993378
3	2	4.732060888788199e-01	132998.10825204657	1503213.0761928556	143595407.85225016	133121.4053361412	122187.46414523217	326692493924939.25	-2.294743768823486e-09	3044814.329090865
3	3	4.729724477197953e-01	294985.8640639514	1610494.7894850639	164929471.5888586	295514.4086128925	249319.34951000678	326689493894938.94	-2.3031765829540617e-09	3130407.4748991174
3	4	4.732183268294401e-01	645923.3503108806	1626530.4748771861	173926791.5048735	648331.1001041508	462325.79164880136	326740494404944.06	-2.1598398030108045e-09	2907931.806114064
3	5	4.728768794036039e-01	1425146.925441261	1634287.858755467	174964319.78349015	1436850.5870736465	761284.5121661432	326668493684936.9	-2.362210618762861e-09	2525946.5184964184
3	6	5.046782781999096e-01	3114633.223494694	1659474.8562720546	178357864.4287954	3169990.2267305683	1082643.1732462058	327106498064980.6	-1.1324989710359433e-09	1938631.5608165688
3	7	5.054788245911787e-01	15152183.503526753	1652226.44103596	360423131.547843	15817135.670006396	1489777.8801246241	327259499594995.94	-7.037179096976987e-10	1024919.4887254951
4	1	4.7478130620216535e-01	280156.84594132757	1437102.506114782	166203229.48018605	280629.88357908156	234451.54334168378	327106498064980.6	-1.1324989710359433e-09	2768981.5632296056
4	2	4.733572001397918e-01	427498.9585698478	1564754.2101182963	175072911.4097614	428545.3952154675	335765.95874300104	326770494704947.06	-2.075544950534403e-09	2929597.4066812852
4	3	5.031466259454194e-01	953994.5082409541	1632226.1095418404	186947555.37001577	958887.7180786337	602088.9068796337	326743494434944.4	-2.1514096211972133e-09	2577170.3813220332
4	4	5.031164059648259e-01	2133282.9087790167	1640826.768346566	188813042.88500845	2157660.9986665766	927463.1636690412	326743494434944.4	-2.1514096211972133e-09	2150395.5912734927
4	5	4.7523419507576653e-01	4550332.89682805	1623435.6690660536	191677877.19781125	4660982.184453243	1196541.893657053	327205499054990.56	-8.550066133870733e-10	1751740.4990026662
4	6	4.727269921577629e-01	21611753.942998264	1614282.313774977	378526557.94344616	22920379.708188195	1502084.633561387	326653493534935.4	-2.404382434425711e-09	900266.8991734387
4	7	4.7326180355942427e-01	21817445.672528263	1613625.1263790224	422855237.4650032	23004368.564623278	1502499.7718944487	326776494764947.6	-2.058687837360792e-09	894759.7698627936
5	1	5.033445914086687e-01	900638.8860197319	1568416.9658094451	184914692.35730007	905046.9754439315	572112.3351075967	326776494764947.6	-2.058687837360792e-09	2483484.385768787
5	2	5.028213781262625e-01	1388287.2859168355	1617632.5244939863	189982407.32926866	1398506.8070121661	747105.3150728022	326677493774937.75	-2.336909388324707e-09	2360029.1988689997
5	3	4.732771633246645e-01	3024258.201152495	1616352.9525737008	189882696.40608293	3073205.0817702566	1053367.4360656163	326749494494944.94	-2.1345497219774437e-09	2015585.2069309738
5	4	4.7327920593402834e-01	6488265.321859847	1617583.4005956182	191721648.88024873	6715533.139777664	1294782.4025170535	326734494344943.44	-2.1767006310664693e-09	1526804.2197478756
5	5	4.729288971243859e-01	23284036.12324263	1611307.1126753928	406647244.9106858	24698220.702673838	1507018.1062232761	326671493714937.1	-2.3537767203788673e-09	866787.3724576557
5	6	5.029903259651798e-01	21254258.939831663	1627348.7183360646	466099974.1742929	22269765.007690087	1511611.0529310415	326695493954939.56	-2.286311109569179e-09	862815.7012579393
5	7	5.032122393403166e-01	34647532.148327306	1628646.149347115	466105807.4436306	37429844.02575681	1555526.8626896993	326719494194941.94	-2.2188554105701623e-09	685769.4683393155
6	1	4.7338472741941046e-01	2828759.8857694915	1606271.5880675595	183305398.40703213	2873097.383170275	1024515.0819743007	326785494854948.56	-2.0334033282660125e-09	2042047.6452273428
6	2	4.72845267019686e-01	4264542.845294046	1618711.0580844004	187242772.62247404	4363933.497949801	1173340.9393376878	326641493414934.1	-2.4381226757027237e-09	1795668.4752960368
6	3	5.030352556197273e-01	9074751.845057175	1644414.4588686535	192869376.39696446	9522812.39769924	1392146.8070881297	326689493894938.94	-2.3031765829540617e-09	1280377.4056110526
6	4	5.032140374103591e-01	26835786.74700318	1637981.6726954235	409098730.3886308	28719724.1317521	1543755.1579419367	326719494194941.94	-2.2188554105701623e-09	780707.4711830928
6	5	5.030590583215695e-01	20298890.628497206	1632961.5259841827	445333168.19258046	21268329.994915284	1511377.4788840055	326677493774937.75	-2.336909388324707e-09	885742.1263366543
6	6	4.741157241130002e-01	54400742.87740436	1618442.5947605604	453934913.6484918	61807971.20008284	1571684.3920045276	326902496024960.25	-1.704831403593382e-09	580220.6695081793
6	7	4.731678495661194e-01	214558484.02744123	1620380.241995546	485916888.9952302	384206234.8447351	1608234.5952066116	326698493984939.9	-2.2778786051869055e-09	296485.57284674677
7	1	5.041425529518103e-01	8495868.637320573	1643923.0364935668	189394105.05577096	8894876.30777482	1377400.5045865898	326929496294962.94	-1.6290405113323038e-09	1312968.6289610062
7	2	5.030504155882352e-01	12636923.029906511	1645801.4313498882	194383615.09473124	13515573.539852647	1456155.3761605641	326692493924939.25	-2.294743768823486e-09	1110578.1185690842
7	3	4.732305844849042e-01	25340704.054536954	1619176.8097268245	401617643.8309881	27047296.231993094	1521931.0706096191	326686493864938.6	-2.311609551965247e-09	838512.6587388461
7	4	4.7324532629270866e-01	24010019.66160464	1616214.9635174992	465203728.891988	25316658.972387772	1514282.2821653544	326710494104941.06	-2.244150136293125e-09	857669.4725528654
7	5	4.736267640505522e-01	81343780.27895921	1622853.3489644395	409198593.57920676	101525916.7663438	1591109.8289843942	326782494824948.25	-2.0418313432145293e-09	479215.5961475844
7	6	5.035470203895701e-01	235631197.5706532	1644554.9568564144	454011522.4548856	489875994.11087966	1633156.5692111896	326773494734947.4	-2.0671163165669026e-09	271897.9144495429
7	7	5.028590958892073e-01	330777847.7548796	1643696.2147702521	473708339.38268477	1096282697.8345063	1635568.771481869	326632493324933.25	-2.4634294836083606e-09	229848.3768539581
8	1	5.048541752496762e-01	23979677.35814623	1644938.1584636606	193151830.88436058	27378729.236454837	1539343.53818864	327082497824978.25	-1.199795143211548e-09	825524.0530756447
8	2	4.732636196284829e-01	23728702.231059883	1616978.0786010858	428676613.9246885	25119131.20553078	1513819.7465014006	326683493834938.4	-2.3200426758610655e-09	862980.7354792157
8	3	4.7435570334040744e-01	38494761.504901625	1619824.6200059573	412776749.77659696	42453933.225031435	1554416.1974584223	326950496504965.06	-1.5701006939569138e-09	686193.6722437909
8	4	5.033609420555529e-01	120908952.89309737	1643619.384646492	416726115.9365542	170327907.28810534	1621575.9086804122	326743494434944.4	-2.1514096211972133e-09	378147.42954754026
8	5	5.030500857648e-01	272914878.4258495	1644919.2060951751	455315853.1102699	681259905.0632432	1635064.3066600878	326704494044940.44	-2.261014061021624e-09	253097.09286720742
8	6	4.7354480519093134e-01	324814927.4437378	1623714.0538154305	508538987.5851225	899071434.7791929	1615637.659071037	326803495034950.4	-1.982838488052807e-09	241825.7073871713
8	7	4.730214018241346e-01	359273294.06597775	1623352.5970027493	518282926.29073757	1171031034.9213746	1616050.5794346656	326686493864938.6	-2.311609551965247e-09	230169.12991514892
9	1	5.038677634271074e-01	40505211.04203278	1640059.9659680976	402028688.32140553	45043428.4045853	1576237.9373599377	326860495604956.06	-1.8227532353138854e-09	642093.9709950524
9	2	5.031137849505446e-01	83295691.12218602	1641513.9866810325	419523107.3845112	103931046.31317809	1609789.7479918061	326701494014940.1	-2.269446255672536e-09	453577.68627577455
9	3	5.03176848684028e-01	223453688.13211435	1644876.044092329	413495690.41591996	486193241.177221	1632856.344142973	326743494434944.4	-2.1514096211972133e-09	279442.68795677955
9	4	4.7300653050647556e-01	266712225.98855883	1623345.9038786425	481845079.4534377	597370283.7704455	1613525.1711854166	326689493894938.94	-2.3031765829540617e-09	266937.96364431037
9	5	4.7529574722174495e-01	313843427.6326235	1625097.0332572456	479028875.22797275	910128987.2993635	1616725.5471627181	327214499144991.44	-8.297883617545502e-10	245401.37988833972
9	6	5.031172639162699e-01	361899733.2762012	1643877.892773544	495842547.248377	1339715661.293008	1636444.5768154936	326734494344943.44	-2.1767006310664693e-09	219713.55655747154
9	7	4.731404134673574e-01	417474754.43773705	1622066.1753549941	557656032.8797343	1660758968.4917755	1615788.154268168	326719494194941.94	-2.2188554105701623e-09	213282.69710201301
