600.0	307.2	80.0	224211242112421.12	342403924039240.4	283307583075830.75	0.41718855755154116	-0.06699316159272328	118192681926819.25
600.0	307.2	100.0	220903709037090.38	331833818338183.4	276368763687636.88	0.4013843960545074	-0.05310626488519721	110930109301093.0
600.0	307.2	150.0	214316643166431.7	315173651736517.4	264745147451474.53	0.38095885624710796	-0.029843523918895	100857008570085.69
600.0	307.2	200.0	306000060000600.0	424514745147451.5	365257402574025.75	0.32446894795741327	-0.23100213990799012	118514685146851.5
600.0	307.2	250.0	299206492064920.6	408169581695817.0	353688036880368.8	0.3080768311871175	-0.2078479724090102	108963089630896.38
600.0	307.2	300.0	293690436904369.06	382514325143251.44	338102381023810.25	0.26271299234839496	-0.17665586595825933	88823888238882.38
600.0	345.6	100.0	219598195981959.8	330146801468014.7	274872498724987.25	0.40218139682522364	-0.05011173860904716	110548605486054.88
600.0	345.6	150.0	213473134731347.3	313791137911379.1	263632136321363.22	0.3805226653314595	-0.027616016653828956	100318003180031.81
600.0	345.6	200.0	212888628886288.88	304617546175461.75	258753087530875.3	0.35450366279485446	-0.017851409334640356	91728917289172.88
600.0	345.6	200.0	208520585205852.06	304600046000460.0	256560315603156.03	0.37449073356778345	-0.013462939832867282	96079460794607.94
675.0	345.6	200.0	289115891158911.6	390396403964039.6	339756147561475.6	0.2980976607253361	-0.26496130621746505	101280512805128.0
750.0	345.6	200.0	190292402924029.25	276893768937689.38	233593085930859.3	0.37073599874995045	-0.08437229635805366	86601366013660.12
824.9999999999999	345.6	200.0	176754267542675.44	266915169151691.53	221834718347183.5	0.406432781490539	-0.11045244375058827	90160901609016.1
900.0	345.6	200.0	327906779067790.7	404935549355493.56	366421164211642.1	0.2102192171498359	-0.5999968238508269	77028770287702.88
