2e-07	5e-08	4e-07	16056605660566.0	343621862186218.6	335593559355935.6	351650165016501.6
2e-07	5e-08	4.1111111111111107e-07	17551755175517.5	345604560456045.6	336828682868286.9	354380438043804.4
2e-07	5e-08	4.222222222222222e-07	19306930693069.312	347197219721972.25	337543754375437.56	356850685068506.9
2e-07	5e-08	4.333333333333333e-07	19566956695669.625	348172317231723.2	338388838883888.4	357955795579558.0
2e-07	5e-08	4.4444444444444444e-07	22362236223622.375	351195119511951.2	340014001400140.0	362376237623762.4
2e-07	5e-08	4.555555555555555e-07	23727372737273.75	352397739773977.4	340534053405340.5	364261426142614.25
2e-07	5e-08	4.666666666666666e-07	24962496249624.938	354705470547054.75	342224222422242.25	367186718671867.2
2e-07	5e-08	4.777777777777777e-07	27237723772377.25	356948194819482.0	343329332933293.4	370567056705670.6
2e-07	5e-08	4.888888888888889e-07	92049204920492.06	390589058905890.6	344564456445644.56	436613661366136.6
2e-07	5e-08	5e-07	27692769276927.688	359645964596459.6	345799579957995.8	373492349234923.5
2e-07	6.666666666666667e-08	4e-07	97379737973797.38	384998499849985.0	336308630863086.3	433688368836883.7
2e-07	6.666666666666667e-08	4.1111111111111107e-07	15276527652765.25	345247024702470.25	337608760876087.6	352885288528852.9
2e-07	6.666666666666667e-08	4.222222222222222e-07	16966696669666.875	346677167716771.7	338193819381938.25	355160516051605.1
2e-07	6.666666666666667e-08	4.333333333333333e-07	16511651165116.5	347749774977497.75	339493949394939.5	356005600560056.0
2e-07	6.666666666666667e-08	4.4444444444444444e-07	96664666466646.62	388931393139313.94	340599059905990.6	437263726372637.25
2e-07	6.666666666666667e-08	4.555555555555555e-07	21582158215821.625	352560256025602.56	341769176917691.75	363351335133513.4
2e-07	6.666666666666667e-08	4.666666666666666e-07	95819581958195.81	391369136913691.4	343459345934593.5	439278927892789.3
2e-07	6.666666666666667e-08	4.777777777777777e-07	24442444244424.438	356785678567856.75	344564456445644.56	369006900690069.0
2e-07	6.666666666666667e-08	4.888888888888889e-07	26132613261326.125	359515951595159.56	346449644964496.5	372582258225822.6
2e-07	6.666666666666667e-08	5e-07	27302730273027.25	361596159615961.6	347944794479448.0	375247524752475.25
2e-07	8.333333333333334e-08	4e-07	17421742174217.5	347359735973597.4	338648864886488.6	356070607060706.1
2e-07	8.333333333333334e-08	4.1111111111111107e-07	17941794179417.938	349634963496349.6	340664066406640.7	358605860586058.6
2e-07	8.333333333333334e-08	4.222222222222222e-07	20672067206720.688	351845184518451.9	341509150915091.5	362181218121812.2
2e-07	8.333333333333334e-08	4.333333333333333e-07	22362236223622.375	353535353535353.56	342354235423542.4	364716471647164.75
2e-07	8.333333333333334e-08	4.4444444444444444e-07	23597359735973.562	356103110311031.1	344304430443044.3	367901790179017.9
2e-07	8.333333333333334e-08	4.555555555555555e-07	25937593759375.938	358768376837683.75	345799579957995.8	371737173717371.75
2e-07	8.333333333333334e-08	4.666666666666666e-07	28992899289929.0	362246224622462.25	347749774977497.75	376742674267426.75
2e-07	8.333333333333334e-08	4.777777777777777e-07	34258425842584.25	366894189418941.9	349764976497649.75	384023402340234.0
2e-07	8.333333333333334e-08	4.888888888888889e-07	33283328332833.25	368226822682268.25	351585158515851.6	384868486848684.9
2e-07	8.333333333333334e-08	5e-07	36078607860786.125	372289728972897.3	354250425042504.25	390329032903290.4
2e-07	1e-07	4e-07	25157515751575.125	356168116811681.2	343589358935893.6	368746874687468.75
2e-07	1e-07	4.1111111111111107e-07	27952795279527.938	359060906090609.1	345084508450845.1	373037303730373.06
2e-07	1e-07	4.222222222222222e-07	30943094309431.0	362506250625062.5	347034703470347.0	377977797779778.0
2e-07	1e-07	4.333333333333333e-07	34063406340634.062	366016601660166.0	348984898489849.0	383048304830483.06
2e-07	1e-07	4.4444444444444444e-07	37963796379638.0	370112011201120.1	351130113011301.1	389093909390939.1
2e-07	1e-07	4.555555555555555e-07	103425342534253.5	405118011801180.1	353405340534053.4	456830683068306.9
2e-07	1e-07	4.666666666666666e-07	46479647964796.44	379440444044404.5	356200620062006.25	402680268026802.7
2e-07	1e-07	4.777777777777777e-07	51745174517451.75	384803480348034.8	358930893089308.94	410676067606760.7
2e-07	1e-07	4.888888888888889e-07	57790779077907.75	391011601160116.0	362116211621162.1	419906990699069.9
2e-07	1e-07	5e-07	63056305630563.0	397999799979998.0	366471647164716.5	429527952795279.5
2e-07	1.1666666666666667e-07	4e-07	32438243824382.375	365919091909190.94	349699969996999.75	382138213821382.1
2e-07	1.1666666666666667e-07	4.1111111111111107e-07	36663666366636.75	370242024202420.25	351910191019101.9	388573857385738.6
2e-07	1.1666666666666667e-07	4.222222222222222e-07	41344134413441.375	374987498749875.0	354315431543154.3	395659565956595.7
2e-07	1.1666666666666667e-07	4.333333333333333e-07	46609660966096.56	380350535053505.4	357045704570457.06	403655365536553.6
2e-07	1.1666666666666667e-07	4.4444444444444444e-07	53370337033703.31	386721172117211.75	360036003600360.06	413406340634063.4
2e-07	1.1666666666666667e-07	4.555555555555555e-07	61041104110411.125	393676867686768.7	363156315631563.1	424197419741974.25
2e-07	1.1666666666666667e-07	4.666666666666666e-07	69361936193619.375	401542654265426.56	366861686168616.9	436223622362236.25
2e-07	1.1666666666666667e-07	4.777777777777777e-07	79632963296329.69	410708570857085.75	370892089208920.9	450525052505250.56
2e-07	1.1666666666666667e-07	4.888888888888889e-07	91269126912691.31	420817081708170.9	375182518251825.2	466451645164516.5
2e-07	1.1666666666666667e-07	5e-07	105440544054405.44	432713271327132.75	379992999299930.0	485433543354335.44
2e-07	1.3333333333333334e-07	4e-07	36208620862086.25	375475047504750.5	357370737073707.4	393579357935793.6
2e-07	1.3333333333333334e-07	4.1111111111111107e-07	41604160416041.56	381228122812281.25	360426042604260.44	402030203020302.0
2e-07	1.3333333333333334e-07	4.222222222222222e-07	48039803980398.0	387631263126312.6	363611361136113.6	411651165116511.6
2e-07	1.3333333333333334e-07	4.333333333333333e-07	55190519051905.125	394911991199119.94	367316731673167.4	422507250725072.5
2e-07	1.3333333333333334e-07	4.4444444444444444e-07	65331533153315.31	404012901290129.0	371347134713471.4	436678667866786.7
2e-07	1.3333333333333334e-07	4.555555555555555e-07	77292729272927.25	414218921892189.25	375572557255725.6	452865286528652.9
2e-07	1.3333333333333334e-07	4.666666666666666e-07	91139113911391.12	426017601760176.06	380448044804480.5	471587158715871.6
2e-07	1.3333333333333334e-07	4.777777777777777e-07	118766876687668.75	445227022702270.25	385843584358435.9	504610461046104.6
2e-07	1.3333333333333334e-07	4.888888888888889e-07	112786278627862.81	447827282728272.9	391434143414341.44	504220422042204.25
2e-07	1.3333333333333334e-07	5e-07	115451545154515.5	454880488048804.9	397154715471547.1	512606260626062.6
2e-07	1.5e-07	4e-07	34778477847784.812	384770977097709.75	367381738173817.4	402160216021602.2
2e-07	1.5e-07	4.1111111111111107e-07	40694069406940.69	391889188918891.9	371542154215421.56	412236223622362.25
2e-07	1.5e-07	4.222222222222222e-07	47844784478447.875	399949994999499.94	376027602760276.0	423872387238723.9
2e-07	1.5e-07	4.333333333333333e-07	56750675067506.81	409408440844084.4	381033103310331.0	437783778377837.8
2e-07	1.5e-07	4.4444444444444444e-07	69036903690369.06	421402140214021.4	386883688368836.9	455920592059205.94
2e-07	1.5e-07	4.555555555555555e-07	84638463846384.62	435183518351835.2	392864286428642.9	477502750275027.5
2e-07	1.5e-07	4.666666666666666e-07	104595459545954.62	452052705270527.06	399754975497549.75	504350435043504.4
2e-07	1.5e-07	4.777777777777777e-07	131898189818981.88	473309830983098.3	407360736073607.4	539258925892589.25
2e-07	1.5e-07	4.888888888888889e-07	131898189818981.94	480980598059806.0	415031503150315.0	546929692969296.94
2e-07	1.5e-07	5e-07	129362936293629.38	487058705870587.06	422377237723772.4	551740174017401.75
2e-07	1.6666666666666668e-07	4e-07	27497749774977.5	393741874187418.75	379992999299930.0	407490749074907.5
2e-07	1.6666666666666668e-07	4.1111111111111107e-07	16121612161216.125	377977797779778.0	369916991699169.94	386038603860386.06
2e-07	1.6666666666666668e-07	4.222222222222222e-07	39263926392639.25	412171217121712.2	392539253925392.56	431803180318031.8
2e-07	1.6666666666666668e-07	4.333333333333333e-07	47584758475847.625	423677367736773.7	399884988498849.9	447469746974697.5
2e-07	1.6666666666666668e-07	4.4444444444444444e-07	59935993599359.94	438693869386938.75	408725872587258.75	468661866186618.7
2e-07	1.6666666666666668e-07	4.555555555555555e-07	76122612261226.19	456213121312131.25	418151815181518.1	494274427442744.3
2e-07	1.6666666666666668e-07	4.666666666666666e-07	98419841984198.44	478087808780878.1	428877887788778.9	527297729772977.3
2e-07	1.6666666666666668e-07	4.777777777777777e-07	132418241824182.31	506853185318531.9	440644064406440.7	573062306230623.0
2e-07	1.6666666666666668e-07	4.888888888888889e-07	153220322032203.25	529605460546054.6	452995299529953.0	606215621562156.2
2e-07	1.6666666666666668e-07	5e-07	148734873487348.75	538348834883488.4	463981398139814.0	612716271627162.8
2e-07	1.8333333333333333e-07	4e-07	135733573357335.75	462876287628762.9	395009500950095.0	530743074307430.75
2e-07	1.8333333333333333e-07	4.1111111111111107e-07	18006800680068.0	412723772377237.75	403720372037203.75	421727172717271.75
2e-07	1.8333333333333333e-07	4.222222222222222e-07	16056605660566.062	405443044304430.5	397414741474147.44	413471347134713.5
2e-07	1.8333333333333333e-07	4.333333333333333e-07	27692769276927.688	438433843384338.5	424587458745874.6	452280228022802.3
2e-07	1.8333333333333333e-07	4.4444444444444444e-07	16056605660566.062	430990599059906.0	422962296229623.0	439018901890189.06
